标题,小区,年限,户型,面积,楼层,单价,装修,总价,地址1,地址2,地址3,发布日期,url
黄埔 万科金色梦想 温馨两房 实用率超高 随时看房 带学位,万科金色梦想,2015,2室2厅1卫,64.9,低层(共33层),26182.0,精装修,170,黄埔,香雪,开源大道,2018年05月31日,https://guangzhou.anjuke.com/prop/view/A1262473085?from=filter&spread=commsearch_p&position=97&kwtype=filter&now_time=1529383364
凤凰城凤仪苑，2房，东向望别墅，满五年,凤仪苑(碧桂园凤凰城),2010,2室2厅2卫,74.0,中层(共9层),24189.0,精装修,179,增城,广园东,凤凰城大道,2018年06月10日,https://guangzhou.anjuke.com/prop/view/A1276998951?from=filter&spread=commsearch_p&position=96&kwtype=filter&now_time=1529383364
逸泉山庄 中层南向三房带主人套房 视野开阔 通风采光好,逸泉山庄,2012,3室2厅2卫,100.0,低层(共8层),18500.0,精装修,185,从化,太平,广从北路,2018年06月02日,https://guangzhou.anjuke.com/prop/view/A1265848675?from=filter&spread=commsearch_p&position=95&kwtype=filter&now_time=1529383364
河东中心带，紫薇苑，临近14号地铁口，3房全新精装修，笋盘,汉中紫薇苑,2012,2室1厅1卫,92.0,低层(共18层),17173.0,精装修,158,从化,街口,河东南路56号,2018年05月19日,https://guangzhou.anjuke.com/prop/view/A1239795031?from=filter&spread=commsearch_p&position=94&kwtype=filter&now_time=1529383364
祈福新村C区  成熟小区 南北对流 交通便利 位置安静,祈福新邨C区(别墅),2002,2室2厅1卫,64.0,共4层,26562.0,豪华装修,170,番禺,祈福,福华路,2018年06月15日,https://guangzhou.anjuke.com/prop/view/A1284516916?from=filter&spread=commsearch_p&position=93&kwtype=filter&now_time=1529383364
新城招商誉府 广州西 不限购地铁公园旁,新城招商誉府,2017,4室2厅2卫,127.0,低层(共32层),12992.0,精装修,165,广州周边,佛山,建设大道5号,2018年06月06日,https://guangzhou.anjuke.com/prop/view/A1271170953?from=filter&spread=commsearch_p&position=92&kwtype=filter&now_time=1529383364
广铝荔富湖畔，21号线地铁口象岭站，年底通车，单合同,荔富湖畔,2017,2室2厅2卫,75.5,中层(共30层),22504.0,精装修,170,增城,朱村,朱村大道东88号,2018年06月10日,https://guangzhou.anjuke.com/prop/view/A1276913582?from=filter&spread=commsearch_p&position=91&kwtype=filter&now_time=1529383364
碧桂园城市 独栋独有户型 小三房过渡 刚需 景观阳台 带车位,碧桂园城市花园,2014,3室1厅1卫,79.0,中层(共26层),22151.0,精装修,175,增城,朱村,朱村街,2018年06月15日,https://guangzhou.anjuke.com/prop/view/A1284310777?from=filter&spread=commsearch_p&position=90&kwtype=filter&now_time=1529383364
金沙半岛 金沙洲 不限购 带省级学位送装修 一线望江 首付低,金沙半岛,2017,3室2厅2卫,90.0,低层(共28层),19444.0,精装修,175,广州周边,佛山,基围大道,2018年06月08日,https://guangzhou.anjuke.com/prop/view/A1273613763?from=filter&spread=commsearch_p&position=89&kwtype=filter&now_time=1529383364
50W首付 宝岗地铁站 双省级学位 石米中层 冰点税费,昌岗中路149号大院,1994,2室1厅1卫,55.8,中层(共8层),30449.0,简单装修,170,海珠,昌岗,昌岗中路149-161号,2018年06月10日,https://guangzhou.anjuke.com/prop/view/A1276610791?from=filter-saleMetro-salesxq&spread=commsearch_p&position=420&kwtype=filter&now_time=1529383385
新上房源 惠百氏 白江站中层东向精装一房一厅 业主诚心放售,金泽惠百氏,2000,1室1厅1卫,39.0,低层(共18层),22564.0,精装修,88,增城,新塘,广深大道西180号,2018年06月07日,https://guangzhou.anjuke.com/prop/view/A1272365945?from=filter&spread=commsearch_p&position=419&kwtype=filter&now_time=1529383385
嘉御豪庭.精装南向3房.16号线旁.人读黄岗学位,嘉御豪庭,2015,3室2厅2卫,113.0,高层(共17层),16371.0,精装修,185,增城,石滩,石滩大道南128号,2018年06月16日,https://guangzhou.anjuke.com/prop/view/A1285250551?from=filter&spread=commsearch_p&position=418&kwtype=filter&now_time=1529383385
崇和花园 近富士康 证满两年 精装3房 明星户型采光好,崇和花园,2008,3室2厅1卫,89.0,中层(共12层),19101.0,精装修,170,增城,永和,新新七路299号,2018年06月15日,https://guangzhou.anjuke.com/prop/view/A1283897876?from=filter&spread=commsearch_p&position=417&kwtype=filter&now_time=1529383385
崇和花园 刚需豪华三房 证过两年低税费 近地铁富士康,崇和花园,2015,3室2厅2卫,97.0,中层(共13层),17731.0,精装修,172,增城,永和,新新七路299号,2018年06月14日,https://guangzhou.anjuke.com/prop/view/A1282149308?from=filter&spread=commsearch_p&position=416&kwtype=filter&now_time=1529383385
汇港豪庭 配套设施齐全 教育医院地铁都在附近 价格又好看,汇港豪庭,2012,3室2厅2卫,80.0,中层(共16层),19625.0,精装修,157,增城,荔城中区,民乐路18号,2018年06月06日,https://guangzhou.anjuke.com/prop/view/A1270561938?from=filter&spread=commsearch_p&position=415&kwtype=filter&now_time=1529383385
中新镇景新国际豪华装修小三房出售，证过两年。,景新国际名城,2012,3室2厅2卫,92.0,中层(共17层),18260.0,豪华装修,168,增城,中新,新风光路33号,2018年06月15日,https://guangzhou.anjuke.com/prop/view/A1283890368?from=filter&spread=commsearch_p&position=414&kwtype=filter&now_time=1529383385
实验小学学位 地铁口物业 周边配套设施设备完善,岭秀苑(荔城碧桂园),2010,3室2厅1卫,100.0,中层(共16层),18700.0,精装修,187,增城,荔城中区,荔城大道173号,2018年06月10日,https://guangzhou.anjuke.com/prop/view/A1276385072?from=filter&spread=commsearch_p&position=413&kwtype=filter&now_time=1529383385
实验学位，荔建花园5栋9楼，三房带主套，北向视野开阔，实景图,荔建花园,2005,3室2厅2卫,94.0,高层(共12层),18297.0,精装修,172,增城,荔城中区,荔城大道147号,2018年05月23日,https://guangzhou.anjuke.com/prop/view/A1249417000?from=filter&spread=commsearch_p&position=412&kwtype=filter&now_time=1529383385
富鹏电梯小区 精装复式 市场就在家门口 周边配套齐 价格优惠,沙园中路小区,1993,3室2厅3卫,183.0,中层(共13层),9945.0,精装修,182,增城,荔城富鹏,沙园中路,2018年06月07日,https://guangzhou.anjuke.com/prop/view/A1271843838?from=filter&spread=commsearch_p&position=411&kwtype=filter&now_time=1529383385
汇港威华国际 地铁口300米  房东公司破产 挥泪诚信出售,汇港威华国际,2017,3室2厅2卫,104.6,中层(共12层),15293.0,精装修,160,增城,朱村,朱村大道东路,2018年06月07日,https://guangzhou.anjuke.com/prop/view/A1272238609?from=filter&spread=commsearch_p&position=410&kwtype=filter&now_time=1529383385
嘉御豪庭.精装南向3房.16号线旁.人读黄岗学位,嘉御豪庭,2015,3室2厅2卫,113.0,高层(共17层),16371.0,精装修,185,增城,石滩,石滩大道南128号,2018年06月14日,https://guangzhou.anjuke.com/prop/view/A1282203708?from=filter&spread=commsearch_p&position=409&kwtype=filter&now_time=1529383385
翡翠绿洲 精装3房 南向望花园 带省级学位 可公积金 有钥匙,翡翠绿洲森林半岛,2013,3室2厅2卫,98.0,中层(共16层),18163.0,精装修,178,增城,广园东,陈家林路159号,2018年06月15日,https://guangzhou.anjuke.com/prop/view/A1283710511?from=filter&spread=commsearch_p&position=408&kwtype=filter&now_time=1529383385
金竹家园不限购 精装三房 采光充足 可按揭 送车位,金竹家园,2010,3室2厅1卫,90.6,中层(共16层),17661.0,精装修,160,增城,荔城中区,府佑路228号,2018年05月11日,https://guangzhou.anjuke.com/prop/view/A1224408842?from=filter&spread=commsearch_p&position=407&kwtype=filter&now_time=1529383385
融创御园 唯一小区连地铁 笋房仅此一套 首付45万享大三房,融创御园,2017,3室2厅2卫,98.0,中层(共12层),14285.0,精装修,140,增城,朱村,朱村大道中57号,2018年06月08日,https://guangzhou.anjuke.com/prop/view/A1273816075?from=filter&spread=commsearch_p&position=406&kwtype=filter&now_time=1529383385
金河湾家园 真 房出售 业主因工作调动没时间打理 送家私家电,金河湾家园,2011,3室2厅2卫,94.3,高层(共16层),16751.0,精装修,158,增城,荔城中区,幸福路8号,2018年06月12日,https://guangzhou.anjuke.com/prop/view/A1279385766?from=filter&spread=commsearch_p&position=405&kwtype=filter&now_time=1529383385
仁安花园 毛坯三房南北通透户型 价格低 地铁口就在家门口,仁安花园,2015,2室2厅1卫,94.0,中层(共12层),18297.0,毛坯,172,增城,朱村,朱宁路,2018年06月05日,https://guangzhou.anjuke.com/prop/view/A1269238197?from=filter&spread=commsearch_p&position=404&kwtype=filter&now_time=1529383385
荔城锦绣半山御景 业主因离婚急分家产 低于市场价20万急售,锦绣半山御景,2016,3室2厅2卫,99.6,高层(共13层),14255.0,精装修,142,增城,荔城中区,荔新二路188号,2018年05月26日,https://guangzhou.anjuke.com/prop/view/A1255111851?from=filter&spread=commsearch_p&position=403&kwtype=filter&now_time=1529383385
誉峰江畔花园 一线江景 单价低 单合同 首付40万 现楼,誉峰江畔花园,2010,3室2厅1卫,120.1,中层(共17层),13988.0,精装修,168,增城,荔城曾江,增江大道北,2018年06月12日,https://guangzhou.anjuke.com/prop/view/A1279092556?from=filter&spread=commsearch_p&position=402&kwtype=filter&now_time=1529383385
新天美地花园 精致三房 广州住宅单合同 单合同 来电折扣,新天美地花园,2009,3室2厅2卫,97.0,中层(共12层),15463.0,豪华装修,150,增城,荔城富鹏,荔景大道北88号,2018年06月14日,https://guangzhou.anjuke.com/prop/view/A1282240193?from=filter&spread=commsearch_p&position=401&kwtype=filter&now_time=1529383385
锦绣半山御景南向温馨两房,锦绣半山御景,2010,2室2厅1卫,80.5,高层(共14层),19261.0,精装修,155,增城,荔城中区,荔新二路188号,2018年06月14日,https://guangzhou.anjuke.com/prop/view/A1282684372?from=filter&spread=commsearch_p&position=400&kwtype=filter&now_time=1529383385
崇和花园精装3房，配套成熟，环境优美，采光好，低税,崇和花园,2014,3室2厅2卫,87.5,高层(共12层),18624.0,精装修,163,增城,永和,新新七路299号,2018年06月15日,https://guangzhou.anjuke.com/prop/view/A1283104389?from=filter&spread=commsearch_p&position=399&kwtype=filter&now_time=1529383385
景观花园 158方近万达 地铁 南北对流 188万 钥匙在手,景观花园,2010,4室2厅2卫,158.0,中层(共13层),11898.0,精装修,188,增城,荔城中区,夏街大道197号,2018年06月09日,https://guangzhou.anjuke.com/prop/view/A1275719517?from=filter&spread=commsearch_p&position=398&kwtype=filter&now_time=1529383385
锦绣新天地四房出售 朝向好位置佳 性价比超高的房子,锦绣新天地,2008,4室2厅2卫,126.7,低层(共20层),20752.0,精装修,263,增城,新塘,府前路29号,2018年06月17日,https://guangzhou.anjuke.com/prop/view/A1286134811?from=filter&spread=commsearch_p&position=397&kwtype=filter&now_time=1529383385
湖山国际 南向两房 邻天河黄埔 凤凰城配套 备案上调房价上涨,合生湖山国际,2016,2室2厅1卫,89.0,高层(共17层),20898.0,精装修,186,增城,广园东,陈家林路,2018年06月12日,https://guangzhou.anjuke.com/prop/view/A1278942714?from=filter&spread=commsearch_p&position=396&kwtype=filter&now_time=1529383385
挂绿新城核心 地铁站家门口 [黄冈名校]学位 自带省级中小学,敏捷绿湖国际城,2015,3室2厅2卫,78.0,低层(共32层),12179.0,精装修,95,增城,石滩,绿湖西路,2018年05月24日,https://guangzhou.anjuke.com/prop/view/A1252083059?from=filter&spread=commsearch_p&position=395&kwtype=filter&now_time=1529383385
番禺地铁口不限购 113万买三房送精装修有阳台可明火 金龙城,金龙城财富广场,2016,3室2厅2卫,76.0,高层(共25层),18684.0,精装修,142,番禺,石基,亚运大道,2018年06月10日,https://guangzhou.anjuke.com/prop/view/A1276530604?from=filter&spread=commsearch_p&position=394&kwtype=filter&now_time=1529383385
市桥地铁15芬钟 刚需3房可改4房 南北对流,桥东南街小区,1999,3室2厅1卫,98.0,中层(共7层),18163.0,简单装修,178,番禺,市桥东,番禺区桥东南街6号,2018年05月15日,https://guangzhou.anjuke.com/prop/view/A1232209662?from=filter&spread=commsearch_p&position=393&kwtype=filter&now_time=1529383385
增城阳光家园 三房旧证  带主套 实景图片,阳光家园,2004,3室2厅2卫,117.0,中层(共12层),15213.0,精装修,178,增城,荔城富鹏,菜园中路93号,2018年06月09日,https://guangzhou.anjuke.com/prop/view/A1275166564?from=filter&spread=commsearch_p&position=392&kwtype=filter&now_time=1529383385
碧桂园豪园 地铁口 户型方正采光好 不限购 呆省级学位,碧桂园豪园,2017,3室2厅2卫,103.0,中层(共30层),13883.0,简单装修,143,增城,荔城中区,增滩路,2018年06月05日,https://guangzhou.anjuke.com/prop/view/A1269566123?from=filter&spread=commsearch_p&position=391&kwtype=filter&now_time=1529383385
景新国际实用三房 正南向看花园 业主诚心出售  方便看房,景新国际名城,2013,3室2厅2卫,107.8,中层(共17层),16980.0,毛坯,183,增城,中新,新风光路33号,2018年05月24日,https://guangzhou.anjuke.com/prop/view/A1251629853?from=filter&spread=commsearch_p&position=390&kwtype=filter&now_time=1529383385
天河公园 历德雅舍三期复式 户型方正,历徳雅舍,2008,3室2厅1卫,78.5,低层(共16层),74923.0,简单装修,588,天河,天河公园,中山大道西209号,2018年06月15日,https://guangzhou.anjuke.com/prop/view/A1283854033?from=filter-salesxq&spread=commsearch_p&position=389&kwtype=filter&now_time=1529383385
东城花园 中层三房 南北对流无遮挡 户型方正全新装修 地铁口,东城花园,2003,3室2厅2卫,120.0,中层(共9层),14166.0,简单装修,170,花都,旧区,茶园路55号,2018年06月11日,https://guangzhou.anjuke.com/prop/view/A1278089625?from=filter&spread=commsearch_p&position=540&kwtype=filter&now_time=1529383406
祈福都会 大型小区  电梯南向 精装两房 方正实用 采光通透,祈福都会,2011,3室2厅1卫,85.0,高层(共11层),17411.0,简单装修,148,花都,新区,观明路8号,2018年05月19日,https://guangzhou.anjuke.com/prop/view/A1239349403?from=filter&spread=commsearch_p&position=539&kwtype=filter&now_time=1529383406
南沙保利城真盘实价，首付3成地铁4号线已开通 配套成熟,南沙保利城,2018,3室1厅1卫,87.9,中层(共7层),18775.0,简单装修,165,南沙,黄阁,鸡谷山路,2018年06月15日,https://guangzhou.anjuke.com/prop/view/A1283867096?from=filter-saleMetro&spread=commsearch_p&position=538&kwtype=filter&now_time=1529383406
金晖苑两房 带装修  64个方145万,普晖村,2000,2室2厅1卫,64.0,中层(共9层),22656.0,简单装修,145,黄埔,黄埔开发区,普晖大街25号,2018年05月14日,https://guangzhou.anjuke.com/prop/view/A1230138783?from=filter-salesxq&spread=commsearch_p&position=537&kwtype=filter&now_time=1529383406
万寿路 中层两房 框架结构 可做公积金 带学位 直降20万,万寿路小区,1995,2室1厅1卫,52.0,中层(共9层),28461.0,简单装修,148,海珠,前进路,万寿路15号,2018年06月12日,https://guangzhou.anjuke.com/prop/view/A1279564166?from=filter-saleMetro&spread=commsearch_p&position=536&kwtype=filter&now_time=1529383406
珠江壹城 精装大三房 地铁4站到白云 省一级学位高档成熟小区,珠江国际城,2010,3室2厅1卫,105.0,中层(共28层),14761.0,简单装修,155,从化,太平,105国道,2018年06月16日,https://guangzhou.anjuke.com/prop/view/A1285346183?from=filter&spread=commsearch_p&position=535&kwtype=filter&now_time=1529383406
南沙保利城 90方 一手直落名 仅售180万,南沙保利城,2012,3室2厅2卫,89.0,低层(共28层),20224.0,简单装修,180,南沙,黄阁,鸡谷山路,2018年06月15日,https://guangzhou.anjuke.com/prop/view/A1284389631?from=filter-saleMetro&spread=commsearch_p&position=534&kwtype=filter&now_time=1529383406
首付35万 富丽广场 地铁口物业 证过五年业主急卖房子在涨,富丽广场康美居,2004,2室2厅1卫,67.0,中层(共6层),23582.0,简单装修,158,番禺,大石,大石105国道397号,2018年06月06日,https://guangzhou.anjuke.com/prop/view/A1271245682?from=filter-saleMetro&spread=commsearch_p&position=533&kwtype=filter&now_time=1529383406
